Program,Exception Type,Code
IMMENRU.COB,Missing variable referrence,           CALL IMBXCIOS-PGM-NAME    USING IMBXCIOS-IO-AREA                     
IMMENRU.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME USING IMBXEIOS-IO-AREA                        
IMMIMBM.COB,Missing variable referrence,           CALL IMMMNIOS-PGM-NAME             USING IMMMNIOS-IO-AREA            
IMMIMBM.COB,Missing variable referrence,           CALL IMMMNIOS-PGM-NAME   USING IMMMNIOS-IO-AREA                      
IMMEGCU.COB,Missing variable referrence,"  ""        CALL IMBGRFIO-PGM-NAME   USING IMBGRFIO-IO-AREA                      "
IMM5505.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME   USING IMBXEIOS-IO-AREA                      
IMM0469.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME   USING   IMBXEIOS-IO-AREA                    
IMM8009.COB,Missing variable referrence,           CALL IMBXSIOS-PGM-NAME   USING IMBXSIOS-IO-AREA                      
IMMCNTC,Missing copybook,MG9607     COPY WAFGEAID   REPLACING ==(RQ)== BY ==RQ==.                        
IMMCNTC,Missing copybook,MG9607     COPY WAFGEAOD   REPLACING ==(RP)== BY ==RP==.                        
IMMCNTC.COB,Missing variable referrence,           CALL IMBPINFS-PROGRAM-NAME USING                                     
IMMCNTC.COB,Missing variable referrence,           CALL IMBXSIOS-PGM-NAME   USING IMBXSIOS-IO-AREA                      
IMMCNTC.COB,Missing variable referrence,           CALL IMBPINFS-PROGRAM-NAME  USING IMBPINFD                           
IMMCNTC.COB,Missing variable referrence,           CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMCNTC.COB,Missing variable referrence,           CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMCNTC.COB,Missing variable referrence,           CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMCNTC.COB,Missing variable referrence,           CALL  HDBPVHXS-PGM-NAME     USING                                    
IMMCNTC.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME   USING IMBXEIOS-IO-AREA                      
IMMCNTC.COB,Missing variable referrence,           CALL IMBXCIOS-PGM-NAME       USING IMBXCIOS-IO-AREA                  
IMMCNTC.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME       USING IMBXEIOS-IO-AREA                  
IMMCNTC.COB,Missing variable referrence,RP6047     CALL IMBXEIOS-PGM-NAME   USING IMBXEIOS-IO-AREA                      
IMMCNTC.COB,Missing variable referrence,RP6047     CALL IMBXCIOS-PGM-NAME   USING IMBXCIOS-IO-AREA                      
IMMCNTC.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME   USING IMBXEIOS-IO-AREA                      
IMMINRU.COB,Missing variable referrence,           CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMINRU.COB,Missing variable referrence,           CALL IMBXSIOS-PGM-NAME   USING IMBXSIOS-IO-AREA                      
IMMINRU.COB,Missing variable referrence,           CALL UBRCERT-PROGRAM-NAME USING UBRCERT-PARAM-LIST.                  
IMMINRU.COB,Missing variable referrence,           CALL IMBPYIOS-PGM-NAME   USING IMBPYIOS-IO-AREA.                     
IMMINRU.COB,Missing variable referrence,           CALL IMBRCIOS-PGM-NAME        USING IMBRCIOS-IO-AREA                 
IMMINRU.COB,Missing variable referrence,           CALL IMBXCIOS-PGM-NAME   USING IMBXCIOS-IO-AREA                      
IMMINRU.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME USING IMBXEIOS-IO-AREA                        
IMMINRU.COB,Missing variable referrence,           CALL IMBXPIOS-PGM-NAME   USING IMBXPIOS-IO-AREA                      
IMMEMBM,Missing copybook,AV3777     COPY EPSAPICD.                                                       
IMMEMBM,Missing copybook,AV3777     COPY EPSAPICC.                                                       
IMMEMBM,Missing copybook,AV3777     COPY EPSPACOD.                                                       
IMMEMBM,Missing copybook,AV3777     COPY EPSPACOC.                                                       
IMMEMBM,Missing copybook,AV3777     COPY EPSAPICP.                                                       
IMMEMBM,Missing copybook,AV3777     COPY EPSPACOP.                                                       
IMMEMBM.COB,Missing variable referrence,           CALL IMMMNIOS-PGM-NAME   USING IMMMNIOS-IO-AREA                      
IMMEMBM.COB,Missing variable referrence,           CALL IMBGRFIO-PGM-NAME   USING IMBGRFIO-IO-AREA                      
IMMEMBM.COB,Missing variable referrence,RR3498     CALL IMBTOFIO-PGM-NAME  USING IMBTOFIO-IO-AREA                       
IMMEMBM.COB,Missing variable referrence,RR3498     CALL IMBTOFIO-PGM-NAME     USING IMBTOFIO-IO-AREA                    
IMM0044.COB,Missing variable referrence,MA3403     CALL IMBACOS-PGM-NAME  USING IMBACOS-IO-AREA                 00072200
IMM0044.COB,Missing variable referrence,MA3403     CALL IMBACOS-PGM-NAME  USING IMBACOS-IO-AREA                 00130629
IMMPMGI.COB,Missing variable referrence,CT4231        CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                    
IMMINRC,Missing copybook,MG9832     COPY WAFGEAID   REPLACING ==(RQ)== BY ==RQ==.                        
IMMINRC,Missing copybook,MG9832     COPY WAFGEAOD   REPLACING ==(RP)== BY ==RP==.                        
IMM008A.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME   USING IMBXEIOS-IO-AREA                      
IMMTABL.COB,Missing variable referrence,PR3878                       CALL AGLOBVCD-PROGRAM-NAME                         
IMMTABL.COB,Missing variable referrence,PR3878                             CALL AGLOBVCD-PROGRAM-NAME                   
IMMPXF4.COB,Missing variable referrence,           CALL IMBDTIFS-PGM-NAME    USING    IMBDTIFS-PARM-LIST                
IMMPXF4.COB,Missing variable referrence,AB3493     CALL IMMGUARS-PGM-NAME    USING IMMGUARS-PARM-LIST                   
IMMPRDVS.COB,Missing variable referrence,           CALL AGLOBVCD-PROGRAM-NAME    USING AGLOBVCD-CALL-AREA               
IMMPRDVS.COB,Missing variable referrence,              CALL AGLOBVCD-PROGRAM-NAME USING AGLOBVCD-CALL-AREA               
IMMPRDVS.COB,Missing variable referrence,           CALL AGLOBVCD-PROGRAM-NAME  USING AGLOBVCD-CALL-AREA                 
IMMPRDVS.COB,Missing variable referrence,               CALL AGLOBVCD-PROGRAM-NAME                                       
IMM5504.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME   USING IMBXEIOS-IO-AREA                      
IMMCXEF.COB,Missing variable referrence,AV3776     CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMCXEF.COB,Missing variable referrence,AV3776     CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMCXEF.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME   USING IMBXEIOS-IO-AREA                      
IMMCXEF.COB,Missing variable referrence,CT4231     CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMCXEF.COB,Missing variable referrence,CT4231     CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMCXEF.COB,Missing variable referrence,           CALL IMBXCIOS-PGM-NAME  USING  IMBXCIOS-IO-AREA                      
IMM2900.COB,Missing variable referrence,           CALL WS-CALL-PGM-WGMUBRNS USING WGMUBRND-COMM-AREA                   
IMM2900.COB,Missing variable referrence,"000100     CALL IMMAUDXS-PGM-NAME USING IMMAUDXS-PARMS,                         "
IMM2900.COB,Missing variable referrence,"000100     CALL IMMAUDXS-PGM-NAME USING IMMAUDXS-PARMS,                         "
IMM2900.COB,Missing variable referrence,            CALL IMMBEWSS-PGM-NAME                                              
IMM2900.COB,Missing variable referrence,           CALL IMBXSIOS-PGM-NAME   USING IMBXSIOS-IO-AREA                      
IMM2900.COB,Missing variable referrence,MG4418     CALL IMBJOBN             USING  IMBJOBN-PARMLIST                     
IMMBEFC.COB,Missing variable referrence,RP6047     CALL IMBXEIOS-PGM-NAME   USING IMBXEIOS-IO-AREA                      
IMMBEFC.COB,Missing variable referrence,RP6047     CALL IMBXCIOS-PGM-NAME   USING IMBXCIOS-IO-AREA                      
IMMBEFC.COB,Missing variable referrence,CT4231     CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMBEFC.COB,Missing variable referrence,CT4231     CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMBEFC.COB,Missing variable referrence,SV3498     CALL IMBTOFIO-PGM-NAME       USING IMBTOFIO-IO-AREA                  
IMMBEFC.COB,Missing variable referrence,GR3797     CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMBEFC.COB,Missing variable referrence,GR3797         CALL IMBACOS-PGM-NAME USING IMBACOS-IO-AREA                      
IMMBEFC.COB,Missing variable referrence,GR3797             CALL IMBACOS-PGM-NAME USING IMBACOS-IO-AREA                  
IMMBEFC.COB,Missing variable referrence,           CALL IMBXCIOS-PGM-NAME       USING IMBXCIOS-IO-AREA                  
IMMBEFC.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME       USING IMBXEIOS-IO-AREA                  
IMMBEFC.COB,Missing variable referrence,           CALL IMBRCIOS-PGM-NAME   USING IMBRCIOS-IO-AREA                      
IMMBEFC.COB,Missing variable referrence,  |        CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMBEFC.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME   USING IMBXEIOS-IO-AREA                      
IMMBEFC.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME   USING IMBXEIOS-IO-AREA                      
IMMBEFC.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME   USING IMBXEIOS-IO-AREA                      
IMMBEFC.COB,Missing variable referrence,                  CALL IMBXEIOS-PGM-NAME USING IMBXEIOS-IO-AREA                 
IMMBEFC.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME   USING IMBXEIOS-IO-AREA                      
IMMBEFC.COB,Missing variable referrence,           CALL IMBXSIOS-PGM-NAME   USING IMBXSIOS-IO-AREA                      
IMMBEFC.COB,Missing variable referrence,AN1805     CALL IMBXPIOS-PGM-NAME   USING IMBXPIOS-IO-AREA                      
IMMBEFC.COB,Missing variable referrence,AN1805     CALL IMBXPIOS-PGM-NAME   USING IMBXPIOS-IO-AREA                      
IMMBEFC.COB,Missing variable referrence,AN1805     CALL IMBXPIOS-PGM-NAME   USING IMBXPIOS-IO-AREA                      
IMMBEFC.COB,Missing variable referrence,AN1805     CALL IMBXPIOS-PGM-NAME USING IMBXPIOS-IO-AREA                        
IMMBEFC.COB,Missing variable referrence,AN1805     CALL IMBXPIOS-PGM-NAME   USING IMBXPIOS-IO-AREA                      
IMMSRNWL.COB,Missing variable referrence,           CALL IMBXCIOS-PGM-NAME   USING IMBXCIOS-IO-AREA                      
IMMSRNWL.COB,Missing variable referrence,             CALL IMBXEIOS-PGM-NAME USING IMBXEIOS-IO-AREA                      
IMMSRNWL.COB,Missing variable referrence,           CALL UBRCERT-PROGRAM-NAME                                            
IMMSRNWL.COB,Missing variable referrence,           CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMSRNWL.COB,Missing variable referrence,           CALL IMBXSIOS-PGM-NAME   USING IMBXSIOS-IO-AREA                      
IMMSRNWL.COB,Missing variable referrence,           CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMSRNWL.COB,Missing variable referrence,           CALL IMMMNIOS-PGM-NAME   USING IMMMNIOS-IO-AREA                      
IMMSRNWL.COB,Missing variable referrence,           CALL IMBXCIOS-PGM-NAME   USING IMBXCIOS-IO-AREA                      
IMMSRNWL.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME   USING IMBXEIOS-IO-AREA                      
IMM6320.COB,Missing variable referrence,           CALL IMMMNIOS-PGM-NAME   USING IMMMNIOS-IO-AREA                      
IMMPMGUS.COB,Missing variable referrence,           CALL IMBXCIOS-PGM-NAME   USING IMBXCIOS-IO-AREA                      
IMMPMGUS.COB,Missing variable referrence,           CALL IMBXCIOS-PGM-NAME   USING IMBXCIOS-IO-AREA                      
IMMPMGUS.COB,Missing variable referrence,           CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMPMGUS.COB,Missing variable referrence,           CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMPMGUS.COB,Missing variable referrence,               CALL IMBACOS-PGM-NAME USING                                      
IMMPMGUS.COB,Missing variable referrence,               CALL IMBACOS-PGM-NAME USING                                      
IMM0591.COB,Missing variable referrence,           CALL WS-SUBROUTINE       USING SB-PARM                               
IMMEGHU.COB,Missing variable referrence,           CALL IMMHRIOS-PGM-NAME   USING IMMHRIOS-IO-AREA                      
IMMEGHU.COB,Missing variable referrence,           CALL IMMHRIOS-PGM-NAME   USING IMMHRIOS-IO-AREA                      
IMMEGHU.COB,Missing variable referrence,           CALL IMMHRIOS-PGM-NAME   USING IMMHRIOS-IO-AREA                      
IMMGEIOS.COB,Missing variable referrence,           CALL IMBXCIOS-PGM-NAME   USING IMBXCIOS-IO-AREA                      
IMMGEIOS.COB,Missing variable referrence,           CALL IMBXCIOS-PGM-NAME   USING IMBXCIOS-IO-AREA                      
IMMMRTXS.COB,Missing variable referrence,           CALL IMBXCIOS-PGM-NAME   USING IMBXCIOS-IO-AREA                      
IMMMRTXS.COB,Missing variable referrence,           CALL IMBXEIOS-PGM-NAME   USING IMBXEIOS-IO-AREA                      
IMMMRTXS.COB,Missing variable referrence,           CALL IMBXCIOS-PGM-NAME   USING IMBXCIOS-IO-AREA                      
IMMMRTXS.COB,Missing variable referrence,           CALL IMBXSIOS-PGM-NAME   USING IMBXSIOS-IO-AREA                      
IMMMBRRS.COB,Missing variable referrence,           CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMMBRRS.COB,Missing variable referrence,           CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMHRIOS.COB,Missing variable referrence,                   CALL WS-IMMDB2DT USING      WS-DATE-CCYYMMDD                 
IMM0593.COB,Missing variable referrence,               CALL IMBXCIOS-PGM-NAME                                           
IMMRFNXS.COB,Missing variable referrence,           CALL IMMSPLIO-PROG-NAME  USING IMMSPLIO-PARM-LIST                    
IMMRFNXS.COB,Missing variable referrence,           CALL IMBRCIOS-PGM-NAME   USING IMBRCIOS-IO-AREA                      
IMMMBRX.COB,Missing variable referrence,           CALL IMBXSIOS-PGM-NAME   USING IMBXSIOS-IO-AREA                      
IMMMBRX.COB,Missing variable referrence,AV3765     CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMMBRX.COB,Missing variable referrence,AV3765     CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMMBRX.COB,Missing variable referrence,CT4231     CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMMBRX.COB,Missing variable referrence,CT4231     CALL WS-IMMDB2DT USING      WS-CNXL-CONT-DT-NN                       
IMMMBRX.COB,Missing variable referrence,CT4231     CALL IMBACOS-PGM-NAME    USING IMBACOS-IO-AREA                       
IMMMBRX.COB,Missing variable referrence,RP6047     CALL IMBXEIOS-PGM-NAME   USING IMBXEIOS-IO-AREA                      
IMMMBRX.COB,Missing variable referrence,RP6047     CALL IMBXCIOS-PGM-NAME   USING IMBXCIOS-IO-AREA                      
